match_id,lane,winner_puuid,winner_champion,loser_puuid,loser_champion,winner_primary_style,winner_primary_selections,winner_sub_style,winner_sub_selections,winner_stat_perks,winner_items,winner_summoner_spells,loser_primary_style,loser_primary_selections,loser_sub_style,loser_sub_selections,loser_stat_perks,loser_items,loser_summoner_spells,winner_bans,loser_bans
NA1_5245285905,BOTTOM,g1QkQu_WAWrVPU4VuixT6kwvo39GWGWz6Ag2j63XWcSA-JHdFpqpOUbxSI0qzSGtlNpGen_E48ni2Q,Nilah,ts1wS566O9rO9ZA2hdNS5LwHmHNviW7JxLfWQnxGNB2VIkyPcTpiEtgtKArU_Q8TrkZCTAumZCClqg,Jinx,8000,"[8010, 9111, 9103, 8299]",8400,"[8401, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3173, 'item3': 3031, 'item4': 3036, 'item5': 6673}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8008, 8009, 9104, 8014]",8100,"[8106, 8126]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6695, 'item2': 6676, 'item3': 3032, 'item4': 3033, 'item5': 3006}","{'summoner1Id': 4, 'summoner2Id': 6}","[105, 51, 223, 41, 32]","[35, 800, 147, 99, 887]"
NA1_5245285905,UTILITY,_M6CcvpGFnKsl-RxOjwSBTMQ4awjJa8FlIPg5m-S5YPyfzbWhpalLZkIvXbB84RkUDFGdoDwsRSyvA,Yuumi,4lRv0g5hrgFK6Wj1v5op8jSFYaLBI96cQc44dhXhYwlD7rFPfQlEJWqIRSm14nxbdKhgMmbXhCp3tg,Braum,8200,"[8214, 8226, 8210, 8237]",8400,"[8463, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3870, 'item1': 3222, 'item2': 6617, 'item3': 4005, 'item4': 3504, 'item5': 0}","{'summoner1Id': 3, 'summoner2Id': 7}",8400,"[8465, 8463, 8473, 8242]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3076, 'item1': 3876, 'item2': 3009, 'item3': 3190, 'item4': 3110, 'item5': 1028}","{'summoner1Id': 3, 'summoner2Id': 4}","[105, 51, 223, 41, 32]","[35, 800, 147, 99, 887]"
NA1_5244250823,TOP,UUJsd5xCDrZPcnqlqgIi2qBDpCJ_GbL_aDqB1Ft6wsQ-FtInCXDuv9FIkK0-jWeKGeaOmjqBoUTeeg,Sett,pBbjGdl_mcs22ZBFmuvvSGgXOsagF7Y32JsxqPYHu2g3g0KXQrB2sklL9CnzAYAjokmXBaaKIP5kZQ,Morgana,8000,"[8010, 9111, 9104, 8299]",8400,"[8444, 8242]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3111, 'item2': 6631, 'item3': 3053, 'item4': 1036, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}",8100,"[8128, 8126, 8141, 8106]",8200,"[8226, 8210]","{'defense': 5011, 'flex': 5010, 'offense': 5005}","{'item0': 3070, 'item1': 3158, 'item2': 6657, 'item3': 1052, 'item4': 2508, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[36, 101, 29, 7, 48]","[82, 800, 83, 876, 112]"
NA1_5244250823,MIDDLE,qgy9-fp5X-dIQt3qattqkiiCQFiIFm1RVz9pI47tch_x8GrpeF-xTg6fg2hFcSHrACPhh9thqpbKbQ,Akshan,-sxCEgXI3kXFQAMPso49vJa1dtqNuaGknkjhNBBOU3XjRLUBJhyz2fJAIp0s5bb11bV1Q7VRc4EAuw,Ryze,8000,"[8005, 8009, 9104, 8014]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3170, 'item1': 3087, 'item2': 1036, 'item3': 6676, 'item4': 1036, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8230, 8226, 8210, 8236]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3070, 'item1': 3802, 'item2': 6657, 'item3': 3020, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[36, 101, 29, 7, 48]","[82, 800, 83, 876, 112]"
NA1_5244250823,JUNGLE,K-vuvSnUDXiV7biJ4fAL5bcQEUd-940y7wuYsGU4mqscgkBL0h8c8kPzbYKBpcWW5ffuqT13BZ2ceg,Darius,WNtGz87Vd6OzYZUb_8f6V1qH6jU5vAtcGTz7cZyA2z0SROcqO6jy35hb-uj4k7pJQF8qjwLuuX_acQ,Jax,8000,"[8010, 9111, 9104, 8014]",8300,"[8304, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4401, 'item1': 6631, 'item2': 3066, 'item3': 3111, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9104, 8014]",8100,"[8143, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1102, 'item1': 3153, 'item2': 3006, 'item3': 3082, 'item4': 1029, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}","[36, 101, 29, 7, 48]","[82, 800, 83, 876, 112]"
NA1_5244250823,BOTTOM,Z6zk0MjcejkXSDc05XTHEy4hVJB09AdaCjPhLpbMTShA_F7cXvTLnGSeSQfuVLeX5koAbObvNVviHw,Jinx,5ATbW9N5gaWOICtJjFfwyN1X6UG_FSOxsHN9tBiRFOsVl-2_0JHnStqM5pjZ3d2kuz1VOHMSQa2UCQ,Ashe,8000,"[8008, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3032, 'item2': 3006, 'item3': 3031, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}",8100,"[9923, 8126, 8137, 8135]",8300,"[8345, 8410]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 0, 'item1': 0, 'item2': 0, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[36, 101, 29, 7, 48]","[82, 800, 83, 876, 112]"
NA1_5244250823,UTILITY,sJQ9XMmRakhM8Y09obSez6ZQWdVGP7Kk6hlSRB_0pgbVF_0NTFzp4v67DbUn8qAFZHi-_2NWJoMpkA,Soraka,6adaG3DofiJaONmPCb3WuIDhyMWE6ix6TZF-oA0aZft3lkvCuAwUdMr46UU29R7JoTIPyMt7dnirJA,Elise,8200,"[8214, 8226, 8210, 8237]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3870, 'item1': 3158, 'item2': 3107, 'item3': 6617, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 7}",8100,"[8112, 8143, 8137, 8135]",8000,"[9104, 8014]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 4646, 'item1': 3866, 'item2': 0, 'item3': 0, 'item4': 1001, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}","[36, 101, 29, 7, 48]","[82, 800, 83, 876, 112]"
NA1_5244943614,TOP,ByUeP2-MFxCKi1rb7_zfrLX1-KZDhW5WCioNrbXClADJYFX2Ag0vGfGpmrfY04lubYpWhNCmWUlfWA,Chogath,OJepM25x0leyVz00Rg5ruJojT5myaq6cRT-Nc_bnRUwavizeBH1LnoA7KUoBQs9F0dTzGel3EHqVeA,Akali,8100,"[9923, 8126, 8140, 8106]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5010, 'offense': 5008}","{'item0': 2065, 'item1': 1056, 'item2': 3009, 'item3': 3066, 'item4': 1057, 'item5': 1028}","{'summoner1Id': 4, 'summoner2Id': 12}",8000,"[8010, 8009, 9105, 8014]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1056, 'item1': 4646, 'item2': 1001, 'item3': 1052, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[122, 99, 141, 201, 131]","[99, 350, 800, 799, 56]"
NA1_5244943614,MIDDLE,lY0q_CxZD9FA3DevYA0fQnJy0A4Ftpnuo9NIQu-oRvaChJu-pcNztuHftb2_ZdYKm9ERfVViqCYuaQ,Zoe,xgBkOnsvtb5znKRPWCaQCQo7XxVrnBoZHX3UIUctOW4H099ft6pe3CmUxzAxaSB2fV7LBlfR3Xpr2A,Galio,8100,"[8112, 8143, 8140, 8105]",8200,"[8275, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 3020, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}",8400,"[8439, 8401, 8473, 8451]",8200,"[8275, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1056, 'item1': 3211, 'item2': 6660, 'item3': 2055, 'item4': 3111, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[122, 99, 141, 201, 131]","[99, 350, 800, 799, 56]"
NA1_5244943614,JUNGLE,Sm0Fyakv3bjnLpvVUZ_daboGay7fRrNWLDuFY7wVruXX8aXJYySsJuwSEDeN-airghnF8JlRFGU2wg,Warwick,nGcwVb9l721dYuM0PApVz5Z6TZfjsJykPgOqCgl8KVJpIgFNkhVyUGdWihACjPDoaPr4p6sRM8OzeQ,Belveth,8000,"[8008, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1102, 'item1': 6631, 'item2': 1001, 'item3': 1033, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9104, 8299]",8100,"[8143, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1102, 'item1': 3153, 'item2': 0, 'item3': 0, 'item4': 1001, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}","[122, 99, 141, 201, 131]","[99, 350, 800, 799, 56]"
NA1_5244943614,JUNGLE,Sm0Fyakv3bjnLpvVUZ_daboGay7fRrNWLDuFY7wVruXX8aXJYySsJuwSEDeN-airghnF8JlRFGU2wg,Warwick,--3FR1xik2Qy-WUZ3pkeLQ6N0Cai83rUnmggaanIBCqiQN_mCLFLoRWd2CPmp-eJ78S6EfPe8p72-g,Vayne,8000,"[8008, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1102, 'item1': 6631, 'item2': 1001, 'item3': 1033, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8008, 9111, 9104, 8014]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 2003, 'item2': 3006, 'item3': 1036, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 6}","[122, 99, 141, 201, 131]","[99, 350, 800, 799, 56]"
NA1_5244943614,UTILITY,tkVXWIdxMrfzn4L8gOc3X_iVLhOeBJNPYEDYHIzgsEsuXQHQtO8mKJVXRoQA81omc-m8X5t-N234nw,Amumu,Wyllv2A6A2HiMjng9wUrxOY4-88_xhu5B1RgZH8JoKTQitx-MzyIv7zdaKiBnnAFnZhPG4s-vgEkfw,Lulu,8400,"[8439, 8463, 8473, 8451]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3190, 'item1': 3869, 'item2': 1001, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8214, 8226, 8210, 8237]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3866, 'item1': 1001, 'item2': 3504, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}","[122, 99, 141, 201, 131]","[99, 350, 800, 799, 56]"
NA1_5244997832,TOP,2VmGPOGcdmruQ1p2wig0bTzFwQo0nz7yc79LrdpgVdmpe54-8RtMjDQTCwGLyIpRMnSvrkc-LWrfRQ,Sion,vjpol96VpndCWuJUv6WMbNcGQrDVsfwba124tEYCER7BsbL8U35yG-o-tHd6AYGf7occyG5_DgF9hQ,Kayle,8400,"[8437, 8446, 8429, 8451]",8000,"[9105, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3748, 'item1': 3084, 'item2': 3111, 'item3': 2502, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8008, 9101, 9104, 8299]",8200,"[8234, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 3115, 'item2': 3006, 'item3': 4633, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[51, 131, 32, 81, 82]","[800, 141, 53, 32, 51]"
NA1_5244997832,MIDDLE,O9KdZ44c891l-K6SPcge6FgpFgNIjcSsTrQASqwpEhqtSq4xdbi6SxupkH_-8Wsys08k7VPzF4uFHQ,Yasuo,gAFn-XhgUZ0TFeGnxWW_YZxu6J75_yTVIb9aRokdqEyHNZ4vT5k4tskVrtgTzzywpQB0tNlFI4KkUQ,Morgana,8000,"[8021, 9101, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3046, 'item1': 3006, 'item2': 3153, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}",8100,"[8128, 8126, 8140, 8106]",8200,"[8226, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 3916, 'item2': 2031, 'item3': 2503, 'item4': 3020, 'item5': 1026}","{'summoner1Id': 12, 'summoner2Id': 4}","[51, 131, 32, 81, 82]","[800, 141, 53, 32, 51]"
NA1_5244997832,JUNGLE,tY6fLSOUq13padV6TE0WoK-ALuJL_tpc71iPJHw4ocBbTYywKNu_E0sUnP70YpgDbV14DB5eLvdwjA,Viego,lFYbHPRFt4YbX_Y1-3HvKtV1t0H9-17oPZveizrAeK0CbYN-MeOk0yM9cR6G2XupoHdqW6rskOh-DQ,Kindred,8000,"[8010, 9111, 9104, 8014]",8300,"[8304, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3078, 'item1': 6676, 'item2': 3174, 'item3': 1037, 'item4': 1018, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8005, 9111, 9104, 8014]",8100,"[8143, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1036, 'item1': 3006, 'item2': 3153, 'item3': 6690, 'item4': 1042, 'item5': 1042}","{'summoner1Id': 11, 'summoner2Id': 4}","[51, 131, 32, 81, 82]","[800, 141, 53, 32, 51]"
NA1_5244997832,BOTTOM,xXlThvQb2I0x96cg88YeAZ7kmrrPE6hB2efOQd32VSo85OCbF2hMqGwTjHz4-LfSGm6k55hZ3sbBzw,Twitch,YFKhCpz9CaramvM4l73IVfdKBV_75gsLnDF4oQHlchyTXt-52J7iNDdZ6r7V0wCVK1RAU-e4QtRPLA,Ashe,8000,"[8008, 9111, 9104, 8017]",8200,"[8224, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3006, 'item2': 3032, 'item3': 3031, 'item4': 0, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8008, 8009, 9104, 8017]",8300,"[8410, 8345]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3153, 'item1': 1055, 'item2': 6672, 'item3': 3006, 'item4': 0, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}","[51, 131, 32, 81, 82]","[800, 141, 53, 32, 51]"
NA1_5244997832,UTILITY,bzmC56aDBIpQFS5-HvELQBiGLJNSSD4cYtaltVgUUIUiSPgfb5gX0X_lCPXK5bLpE3nMIdngOw-Nog,Brand,m0yRjzsYYSBhlYh5bYbZ8WvsV6qSoZ1OKldlMjuQMIGnm8GS3HgTwoJgI94CSp4jg8UIEgcNjaGB6w,Seraphine,8200,"[8229, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 2508, 'item1': 3871, 'item2': 3175, 'item3': 3116, 'item4': 1082, 'item5': 3916}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8214, 8226, 8210, 8236]",8400,"[8463, 8453]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3870, 'item1': 6620, 'item2': 3158, 'item3': 2055, 'item4': 4642, 'item5': 2022}","{'summoner1Id': 3, 'summoner2Id': 4}","[51, 131, 32, 81, 82]","[800, 141, 53, 32, 51]"
NA1_5244709898,TOP,mHTNLOE1tjD3lVuvl4ZW-Fk7RiQNdizxG6yn3SgiTbECbCcKP20dxjTgxCgMAwkBDs13K6gq3YolTw,Riven,u_frd3rCoNIcrDSSggc81sNr09CLgabtL_sPs8N794KR77bfhq_dGvUZc119v9dsQQ4zCWYIXGua-w,Trundle,8000,"[8010, 9111, 9105, 8299]",8300,"[8345, 8316]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3074, 'item1': 3078, 'item2': 3171, 'item3': 6692, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8008, 9111, 9104, 8299]",8400,"[8473, 8446]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3074, 'item1': 2021, 'item2': 3047, 'item3': 3078, 'item4': 1028, 'item5': 1037}","{'summoner1Id': 12, 'summoner2Id': 6}","[54, 21, 157, 35, 122]","[53, 51, 122, 105, 64]"
NA1_5244709898,MIDDLE,-9xh5ugffXMcJv-eydHmq4cDnW9V36V736XtdYj9qe0WhruHVz7Rp1wjCz1RzHQVC7getFHWLlylJQ,Leblanc,WD9yFMEdr2VVj9tGVV-kbKAdh2xigrDiuReimasPFZB-yTnWXW6m8TVLd2_WfzCf7s4pyjvzUc173A,Diana,8100,"[8112, 8143, 8140, 8105]",8200,"[8236, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 4646, 'item1': 2031, 'item2': 3118, 'item3': 3175, 'item4': 1029, 'item5': 1052}","{'summoner1Id': 12, 'summoner2Id': 4}",8100,"[8112, 8143, 8140, 8135]",8200,"[8226, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1056, 'item1': 4646, 'item2': 3020, 'item3': 4645, 'item4': 4630, 'item5': 1052}","{'summoner1Id': 14, 'summoner2Id': 4}","[54, 21, 157, 35, 122]","[53, 51, 122, 105, 64]"
NA1_5244709898,JUNGLE,yAeCiQAe8UZZ-Z2T9zgfRjP0GCT9tfh8DFyml_sD_Gy7iGkJFrqciFrUaFAXe7U_hAX_nSAK_xrJeA,Chogath,M3FHnhH7n6qcnvzcy0R8PSEq6CmWXtQof39Z7kHMpKUKbrSOrs7Tubi4bHAbvmnmfhI-AHjwtH5TYA,Amumu,8100,"[9923, 8126, 8140, 8106]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 2502, 'item1': 2065, 'item2': 3176, 'item3': 1057, 'item4': 3742, 'item5': 3211}","{'summoner1Id': 6, 'summoner2Id': 11}",8400,"[8439, 8463, 8429, 8242]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 6653, 'item1': 3068, 'item2': 1028, 'item3': 3076, 'item4': 3111, 'item5': 1031}","{'summoner1Id': 11, 'summoner2Id': 4}","[54, 21, 157, 35, 122]","[53, 51, 122, 105, 64]"
NA1_5244709898,BOTTOM,W6bP3HFAnoOnqxE0Xme_jUGooX1P3tFSEGdwOQXjBkpE0I3ZTjHJNyDuhh9_zgxabEXcBVOZlqd9IQ,Tristana,w6pF-YTXnr-_hIg1jFKqCsOPctrUPG-HR_g83YoUZrNvBFzUd0m63Qg0DNTkPmwHvy1FcjCYzaRI5w,Smolder,8000,"[8008, 9111, 9104, 8017]",8300,"[8345, 8304]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3032, 'item1': 3172, 'item2': 6675, 'item3': 3031, 'item4': 1036, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8021, 8009, 9105, 8014]",8200,"[8210, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 1055, 'item1': 1018, 'item2': 3158, 'item3': 3161, 'item4': 3144, 'item5': 3508}","{'summoner1Id': 21, 'summoner2Id': 4}","[54, 21, 157, 35, 122]","[53, 51, 122, 105, 64]"
NA1_5244709898,UTILITY,92gcPy6SLDRl_v-50VIebildN-ZivoXfQ4kfuR-tJBDglw8irsqVQ7PFDctxeR5xFwuYfNpoxU3I7Q,Velkoz,B1ASsLi7sXJ1ybHNeSPBmxbmq985wFgaza9H_JGybrcg5HzYHB_S3RcQLAvQ1RJQPwnF7dshSA5zFA,Lux,8200,"[8229, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 6655, 'item2': 3175, 'item3': 2055, 'item4': 3802, 'item5': 1026}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8229, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 6655, 'item2': 3020, 'item3': 3113, 'item4': 1052, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 7}","[54, 21, 157, 35, 122]","[53, 51, 122, 105, 64]"
NA1_5244903838,TOP,iaxGYMuanXnNkRW-4A1eHhWhEacMhYcBQKJV4hrDFvjYhz4OYY93m8FoppTNuOegPIJIe1ezIgKJ6A,Poppy,VAnWVhUuRn5-a5vcDn7UTT_8IPuWsCK4Q9piP5UQ2YTAJsQB_EINY9KM0LYfsxmFNdav8X9xoKTJEA,Jax,8400,"[8437, 8401, 8473, 8451]",8000,"[9111, 8299]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 6662, 'item1': 3047, 'item2': 3068, 'item3': 3070, 'item4': 3075, 'item5': 3105}","{'summoner1Id': 4, 'summoner2Id': 12}",8400,"[8437, 8446, 8444, 8451]",8300,"[8345, 8347]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3078, 'item2': 3047, 'item3': 3153, 'item4': 6610, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[800, 111, 56, 32, 136]","[32, 82, 35, 711, 420]"
NA1_5244903838,MIDDLE,hl1pkTAJ-HtrhafKAFw7NPjdTgc_XEf_igtKZs6HE9k_zr1xgyNmPjVLm7U-ycZjy9_BLjxNe8KBTQ,Fizz,Linyqp_TCc-kPcCDv6JDtHayoOxvkUlNUaKeZvcMICGNpIyCW3BZCDOaaM8e8gvg0g3SNT1mt-dRlQ,Sylas,8100,"[8112, 8143, 8140, 8135]",8200,"[8210, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3089, 'item1': 3157, 'item2': 3158, 'item3': 1058, 'item4': 3041, 'item5': 3100}","{'summoner1Id': 4, 'summoner2Id': 14}",8000,"[8010, 8009, 9105, 8299]",8400,"[8444, 8242]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1058, 'item1': 3152, 'item2': 3175, 'item3': 4629, 'item4': 1052, 'item5': 1052}","{'summoner1Id': 12, 'summoner2Id': 4}","[800, 111, 56, 32, 136]","[32, 82, 35, 711, 420]"
NA1_5244903838,JUNGLE,sqZ7ZwpG0vpPpnvis84oyIvOxeM0ZfX8vIRPSihJ--BArn2-vJ3IgQjag0JMIOYe5l7gBpA6fQnCDQ,Briar,Jd0AFGHFZ2_tm0lQTRyQJ_dQ-de29YRxdQOpxWmDglYO-IRyZfGsf7WkygRF8QEBXyQwLBG2AzY2DQ,Kindred,8000,"[8005, 9111, 9105, 8014]",8300,"[8304, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3748, 'item1': 3071, 'item2': 3111, 'item3': 6610, 'item4': 3211, 'item5': 3067}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8005, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3078, 'item2': 3170, 'item3': 1038, 'item4': 1018, 'item5': 1037}","{'summoner1Id': 11, 'summoner2Id': 4}","[800, 111, 56, 32, 136]","[32, 82, 35, 711, 420]"
NA1_5244903838,BOTTOM,UYa08dEzrPCMbWq0Q7iQ3JWV59AZge4aKqCHSxwR6kaXErlHsc6b75sQfenUS2q_iOeVhPY5-tyYyw,Jinx,5vrz2RxAOgrRzUM7OkNZVI9CqBI4JF1tJkT4I1oZGJb2hz8g5MWG08vF3D_0HGaKm1k4eHWEJ1o_uA,Caitlyn,8000,"[8005, 8009, 9103, 8014]",8200,"[8224, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3031, 'item2': 3032, 'item3': 3085, 'item4': 3006, 'item5': 1018}","{'summoner1Id': 4, 'summoner2Id': 21}",8300,"[8369, 8321, 8345, 8410]",8100,"[8126, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3172, 'item3': 3031, 'item4': 3035, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 21}","[800, 111, 56, 32, 136]","[32, 82, 35, 711, 420]"
NA1_5244903838,UTILITY,nO9XWIevtzwkUGXPnTCEPe_274ILRbHVPcc3aXrXiq9Yak_F-eLGrguFHbvalktZxMC8T2l-Sqo06A,Lux,o3MAhCibWoek-ViNPuiNaGDEoVR4hDC--njtScqVfx7wXPvm9b70IaI69_N0mexswD_ugv3RcURw7w,Zyra,8200,"[8229, 8224, 8233, 8236]",8100,"[8126, 8106]","{'defense': 5013, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 1026, 'item2': 2055, 'item3': 6655, 'item4': 4646, 'item5': 3020}","{'summoner1Id': 7, 'summoner2Id': 4}",8100,"[8128, 8126, 8140, 8106]",8200,"[8226, 8237]","{'defense': 5013, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 2503, 'item2': 1001, 'item3': 3116, 'item4': 6653, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[800, 111, 56, 32, 136]","[32, 82, 35, 711, 420]"
NA1_5245305860,TOP,dK5kHoak1N1v7PAEXRzJkMqO9Fhi_LLs13ohvG15NeV7-qbYhEJzZeYAexhRZ4P4fpO2nLuq5XrA0g,Sion,0OiTuD7bRrFvZCG9vKI_1reXZYqOelpACCK8547B1lXuUsOQ749FUOMa9GYCEKPnh2YL6N2u7rolng,Garen,8400,"[8437, 8446, 8429, 8451]",8300,"[8321, 8410]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1054, 'item1': 3084, 'item2': 3009, 'item3': 3068, 'item4': 2502, 'item5': 2501}","{'summoner1Id': 4, 'summoner2Id': 12}",8200,"[8230, 8224, 8234, 8236]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 6631, 'item1': 6665, 'item2': 3170, 'item3': 1018, 'item4': 3033, 'item5': 3046}","{'summoner1Id': 4, 'summoner2Id': 12}","[234, 10, 25, 17, 420]","[122, 21, 114, 64, 157]"
